dendroFD	TOP	TED	MVNHdet	TPD_FRich	TPD_FEve	TPD_FDiv	HV_Rich	HV_Reg	HV_Dev	n_sim	range_trait1	CVcomm	CVintrasp
0.89105887	132.2893028	0.971487882	67.79268069	3429.142033	0.446583014	0.361471192	150.8658478	0.367479511	4.879657453	38	32.2	0.4	0.2
0.887638985	124.3921648	0.925489825	43.58910439	3429.142033	0.440418128	0.359893486	154.0913915	0.62965994	4.989049391	38	32.2	0.4	0.2
1.026090455	125.3622655	0.969522943	47.18504651	3429.142033	0.446583014	0.361471192	150.2978223	0.576439152	3.939995237	38	32.2	0.4	0.3
0.881753785	125.9955976	0.884526124	47.28186586	3429.142033	0.440418128	0.359893486	161.3322239	0.384187961	6.533735203	38	32.2	0.4	0.3
0.889321426	130.4345036	0.927608707	50.13355394	3429.142033	0.446583014	0.361471192	150.262497	0.492086158	5.345861898	38	32.2	0.4	0.4
1.310720752	315.8656471	0.939530952	1278.379186	3429.142033	0.440418128	0.359893486	732.4975528	0.527669391	12.00453189	38	32.2	0.4	0.4
1.23045628	356.0739285	0.937674048	2493.422028	3250.21331	0.500415516	0.379823978	1078.237621	0.5032662	18.5167616	39	36.1	0.4	0
1.047389968	191.2986737	0.896668884	138.5950557	3250.21331	0.502074541	0.379936747	306.4899107	0.500910095	5.370305713	39	36.1	0.4	0.1
0.855840064	160.5002823	0.928639709	123.1416873	3250.21331	0.500415516	0.379823978	251.7895107	0.494202555	6.225303102	39	36.1	0.4	0.1
0.85371689	113.7617055	0.922022568	35.70147112	3250.21331	0.502074541	0.379936747	139.8104054	0.542636572	4.847613471	39	36.1	0.4	0.2
0.868932688	120.5805091	0.942728957	58.39227961	3250.21331	0.500415516	0.379823978	165.6933793	0.524638445	5.5070385	39	36.1	0.4	0.2
0.884520998	167.5501644	0.861184625	83.52298268	3250.21331	0.502074541	0.379936747	202.3415186	0.499658035	7.553835703	39	36.1	0.4	0.2
1.052998772	140.2009935	0.918711623	55.60519575	3250.21331	0.500415516	0.379823978	162.2106626	0.58170888	6.450108709	39	36.1	0.4	0.3
1.086246808	152.7383272	0.913207006	54.99875016	3250.21331	0.502074541	0.379936747	180.0204858	0.581837633	5.3514709	39	36.1	0.4	0.3
0.955322673	161.3896412	0.883062892	98.52319522	3250.21331	0.500415516	0.379823978	249.1238611	0.61592676	4.370958688	39	36.1	0.4	0.4
1.307591079	395.6260991	0.947877003	1336.08956	3250.21331	0.502074541	0.379936747	1288.81099	0.742577284	20.06427568	39	36.1	0.4	0.4
1.059727657	277.8392212	0.846735331	430.0454838	3364.287557	0.484067776	0.411132475	572.5058768	0.695985061	15.18799128	40	40	0.4	0
1.226402819	234.5158381	0.925837012	246.1436339	3364.287557	0.482352817	0.410871936	366.6387669	0.625087787	8.448574637	40	40	0.4	0.1
0.920369906	133.9041918	0.978481979	60.8027088	3364.287557	0.484067776	0.411132475	162.0476636	0.509916413	5.156611053	40	40	0.4	0.1
1.073330864	148.4190678	0.947346245	97.48879125	3364.287557	0.482352817	0.410871936	213.735061	0.59673943	6.414398496	40	40	0.4	0.2
1.08452794	163.5012587	0.931134249	127.0544402	3364.287557	0.484067776	0.411132475	253.475124	0.500499171	6.305851449	40	40	0.4	0.2
0.880237991	139.1704857	0.916602694	55.20380812	3364.287557	0.482352817	0.410871936	177.9279892	0.617247208	4.481533801	40	40	0.4	0.2
0.895230196	134.6134316	0.983151358	69.22623945	3364.287557	0.484067776	0.411132475	179.3308665	0.565696929	5.542836981	40	40	0.4	0.3
0.819492162	116.471335	0.975556792	40.74182492	3364.287557	0.482352817	0.410871936	140.2213289	0.522009545	4.955942249	40	40	0.4	0.3
1.299916635	254.8453883	0.963677151	203.4168997	3364.287557	0.484067776	0.411132475	353.9742338	0.822633422	9.668282601	40	40	0.4	0.4
1.468346859	463.0280569	0.952950621	2155.182378	3364.287557	0.482352817	0.410871936	1309.818507	0.760550718	14.15631942	40	40	0.4	0.4
1.149060605	240.4144668	0.943647891	165.5629053	2065.928256	0.459297608	0.434101395	402.5667182	0.726388692	12.45084569	41	5	0.4	0
1.227632467	169.8308865	0.945966261	33.96563828	2065.928256	0.460087734	0.434250668	154.3243743	0.650583865	4.435996971	41	5	0.4	0.1
1.062966382	148.5041818	0.82260985	40.53257265	2065.928256	0.459297608	0.434101395	156.2306103	0.621689383	5.748085701	41	5	0.4	0.1
0.891745954	119.456815	0.891409261	22.79680129	2065.928256	0.460087734	0.434250668	106.7368735	0.417378449	3.403466696	41	5	0.4	0.2
0.872950417	129.338984	0.905989118	22.01873818	2065.928256	0.459297608	0.434101395	107.4216033	0.571331335	4.670687047	41	5	0.4	0.2
0.795148864	113.9406198	0.847057826	11.32126513	2065.928256	0.460087734	0.434250668	82.7500078	0.442664321	3.594363017	41	5	0.4	0.2
0.995811246	137.5914201	0.872157902	39.13826976	2065.928256	0.459297608	0.434101395	135.1597442	0.474335908	5.348323425	41	5	0.4	0.3
0.939746597	178.192986	0.967178334	41.18001419	2065.928256	0.460087734	0.434250668	163.3154538	0.735355847	4.913657145	41	5	0.4	0.3
1.280037375	169.7985136	0.798659624	69.51640801	2065.928256	0.459297608	0.434101395	215.8226818	0.494840125	5.746571774	41	5	0.4	0.4
1.773411849	512.8653013	0.849548324	1344.786813	2065.928256	0.460087734	0.434250668	1143.787676	0.58915837	27.6606288	41	5	0.4	0.4
1.583168058	293.6220294	0.944339388	210.2243737	2013.252266	0.491675349	0.42202799	423.0606697	0.721145369	11.32792121	42	8.9	0.4	0
1.335766756	174.5481475	0.871535632	97.95813687	2013.252266	0.494230815	0.422564575	241.8788979	0.475241148	4.970737884	42	8.9	0.4	0.1
1.15921563	124.7436198	0.906732089	33.99611733	2013.252266	0.491675349	0.42202799	114.7018279	0.640362054	5.177065645	42	8.9	0.4	0.1
1.36687086	130.4388834	0.818291779	33.30368139	2013.252266	0.494230815	0.422564575	135.1823196	0.430964943	6.131379449	42	8.9	0.4	0.2
1.406830268	139.7647841	0.827270731	28.53101491	2013.252266	0.491675349	0.42202799	131.7907074	0.603852662	5.378684948	42	8.9	0.4	0.2
1.207513063	129.1780078	0.919522855	30.47426358	2013.252266	0.494230815	0.422564575	119.5715743	0.413839552	4.96335264	42	8.9	0.4	0.2
1.168617102	131.7294545	0.924907994	27.80982507	2013.252266	0.491675349	0.42202799	115.1332524	0.628932093	3.468347793	42	8.9	0.4	0.3
1.3231822	172.1797426	0.926419245	43.27531266	2013.252266	0.494230815	0.422564575	151.5452285	0.578097197	5.103544662	42	8.9	0.4	0.3
1.160923333	168.9330513	0.876780224	49.16329565	2013.252266	0.491675349	0.42202799	146.0619136	0.548476974	4.802585914	42	8.9	0.4	0.4
1.825732101	286.0846323	0.985266549	408.9155439	2013.252266	0.494230815	0.422564575	551.4051297	0.692984254	11.08297561	42	8.9	0.4	0.4
1.483293412	301.1877911	0.944541894	342.2444092	2269.97987	0.464192769	0.429465311	558.2870126	0.856207723	9.279440281	43	12.8	0.4	0
0.981688387	135.8615245	0.963930822	58.90256985	2269.97987	0.463578621	0.428848727	161.4390374	0.622174974	6.47132599	43	12.8	0.4	0.1
0.975929115	123.8447913	0.888085995	22.21765194	2269.97987	0.464192769	0.429465311	103.9889409	0.519773122	3.770845467	43	12.8	0.4	0.1
1.056799249	146.2331423	0.909001771	34.32979811	2269.97987	0.463578621	0.428848727	125.1141409	0.523077953	5.733620255	43	12.8	0.4	0.2
1.056369287	111.2544395	0.866280018	26.83867405	2269.97987	0.464192769	0.429465311	129.262087	0.365368796	5.591167175	43	12.8	0.4	0.2
1.013669608	139.4153002	0.794601667	31.90714312	2269.97987	0.463578621	0.428848727	140.666864	0.565715752	5.632387724	43	12.8	0.4	0.2
1.024382065	120.2732134	0.952372208	31.04685662	2269.97987	0.464192769	0.429465311	122.1529147	0.502783584	4.768172251	43	12.8	0.4	0.3
1.081983122	141.548865	0.942206441	61.08596199	2269.97987	0.463578621	0.428848727	164.1102035	0.522713168	5.097717445	43	12.8	0.4	0.3
1.260832682	147.7613216	0.948731957	37.38453896	2269.97987	0.464192769	0.429465311	164.742465	0.720022798	6.597199155	43	12.8	0.4	0.4
1.366368782	339.4580814	0.936474898	370.5503937	2269.97987	0.463578621	0.428848727	689.5719914	0.806184688	18.71396655	43	12.8	0.4	0.4
1.087494545	220.2762681	0.9634441	161.0101133	2436.269285	0.501730474	0.448625872	292.2441308	0.516653977	7.684194436	44	16.6	0.4	0
1.104303108	155.1885767	0.901124611	61.59639544	2436.269285	0.506410346	0.448373441	181.9349707	0.485460747	4.038766813	44	16.6	0.4	0.1
1.169157233	162.4223041	0.927905737	95.23063695	2436.269285	0.501730474	0.448625872	221.3932298	0.706297807	5.848335193	44	16.6	0.4	0.1
0.972020918	164.6160973	0.898507885	71.83210346	2436.269285	0.506410346	0.448373441	194.2510253	0.571970364	6.489416145	44	16.6	0.4	0.2
1.22939232	152.5203507	0.936342915	78.99898626	2436.269285	0.501730474	0.448625872	208.3567727	0.545782669	7.031240882	44	16.6	0.4	0.2
1.15919121	111.4174056	0.912666833	26.18901135	2436.269285	0.506410346	0.448373441	106.0009919	0.483226293	3.624084187	44	16.6	0.4	0.2
0.869039269	124.2176805	0.931696017	28.61434809	2436.269285	0.501730474	0.448625872	111.4375104	0.495273124	3.032787894	44	16.6	0.4	0.3
1.036675053	186.1952974	0.962477113	74.23399929	2436.269285	0.506410346	0.448373441	182.5199199	0.627588525	6.574130531	44	16.6	0.4	0.3
1.264468499	185.3959044	0.955322671	147.4152125	2436.269285	0.501730474	0.448625872	291.5167328	0.650206501	5.876305561	44	16.6	0.4	0.4
1.31680534	280.5600104	0.843049509	425.6853172	2436.269285	0.506410346	0.448373441	578.0945576	0.632127431	12.36182589	44	16.6	0.4	0.4
1.416385418	267.5988177	0.964073889	750.46655	2438.879917	0.451145531	0.372795667	598.8497946	0.670569738	11.72899093	45	20.5	0.4	0
1.102757872	129.3738664	0.898990165	26.53616036	2438.879917	0.452794771	0.37294287	122.7665001	0.530873694	3.50599175	45	20.5	0.4	0.1
0.962504003	137.1536804	0.849360652	26.745378	2438.879917	0.451145531	0.372795667	128.4396208	0.467525274	5.755018428	45	20.5	0.4	0.1
1.001146874	129.8866645	0.745820797	40.0592113	2438.879917	0.452794771	0.37294287	143.247292	0.457733936	5.158541559	45	20.5	0.4	0.2
0.937426337	152.0963966	0.863775698	46.34515965	2438.879917	0.451145531	0.372795667	165.9800014	0.524616714	5.836210441	45	20.5	0.4	0.2
1.085626375	124.3327235	0.865902924	24.35192601	2438.879917	0.452794771	0.37294287	115.3730524	0.533652147	3.483557697	45	20.5	0.4	0.2
1.225200184	151.5923097	0.924543196	41.67241859	2438.879917	0.451145531	0.372795667	139.9896724	0.548310601	4.231347005	45	20.5	0.4	0.3
0.955014854	120.2030401	0.93257379	34.94960535	2438.879917	0.452794771	0.37294287	151.2673873	0.64597445	4.628444956	45	20.5	0.4	0.3
1.022429912	134.4205368	0.923293793	47.46545144	2438.879917	0.451145531	0.372795667	148.0319444	0.638497808	6.707700984	45	20.5	0.4	0.4
1.586470921	341.3334128	0.97224395	1075.216614	2438.879917	0.452794771	0.37294287	946.197488	0.699544791	16.02223917	45	20.5	0.4	0.4
1.346790305	312.2196266	0.965758886	765.3475648	2891.043756	0.474228457	0.390197597	845.5150577	0.805990112	12.24372216	46	24.5	0.4	0
0.943556318	170.5984618	0.965257783	101.8093338	2891.043756	0.469649371	0.387983018	218.1046103	0.72358534	5.709920056	46	24.5	0.4	0.1
0.884009949	131.5937224	0.933515039	74.12015703	2891.043756	0.474228457	0.390197597	199.289412	0.53574537	6.63962107	46	24.5	0.4	0.1
1.14810246	111.5171065	0.985282775	60.87698305	2891.043756	0.469649371	0.387983018	165.3769043	0.642993722	4.953983884	46	24.5	0.4	0.2
0.887244349	112.8926665	0.858850356	53.18704558	2891.043756	0.474228457	0.390197597	144.2560948	0.361375346	5.434731946	46	24.5	0.4	0.2
0.919737259	117.6075598	0.843770018	23.40709568	2891.043756	0.469649371	0.387983018	120.8670673	0.49458829	4.808737612	46	24.5	0.4	0.2
0.760299418	91.18503861	0.960504602	20.62641867	2891.043756	0.474228457	0.390197597	97.49972587	0.591107084	4.160133109	46	24.5	0.4	0.3
0.849870656	124.1369126	0.947639544	41.39066375	2891.043756	0.469649371	0.387983018	148.5933225	0.574167278	5.786167678	46	24.5	0.4	0.3
1.059518749	150.0916932	0.955421633	111.262415	2891.043756	0.474228457	0.390197597	204.4977187	0.642071643	7.498947958	46	24.5	0.4	0.4
1.269525644	383.6623152	0.967630287	1996.266235	2891.043756	0.469649371	0.387983018	1211.956881	0.648303997	14.98783398	46	24.5	0.4	0.4
1.561175306	458.8333914	0.900577124	1345.751786	2659.317497	0.471376694	0.332912243	961.2225391	0.554768567	21.89219469	47	28.4	0.4	0
0.948311531	120.8771712	0.966855766	44.57176149	2659.317497	0.474307212	0.3319988	151.383219	0.633574705	4.927478132	47	28.4	0.4	0.1
1.057476388	118.9145314	0.968091791	45.35338741	2659.317497	0.471376694	0.332912243	159.1333404	0.551639253	5.092644265	47	28.4	0.4	0.1
0.972158953	111.8140257	0.955958595	23.92689125	2659.317497	0.474307212	0.3319988	105.1823581	0.605553476	3.79737531	47	28.4	0.4	0.2
1.116187816	111.5313926	0.903469728	33.93201067	2659.317497	0.471376694	0.332912243	131.6973703	0.512474537	5.06659963	47	28.4	0.4	0.2
0.828666407	106.3171233	0.930721389	19.22344604	2659.317497	0.474307212	0.3319988	98.24454652	0.549181532	4.645995334	47	28.4	0.4	0.2
0.871994118	119.6047914	0.943533639	38.28117313	2659.317497	0.471376694	0.332912243	132.9304688	0.546346736	4.136026954	47	28.4	0.4	0.3
0.897213851	106.7131682	0.98908668	33.47436651	2659.317497	0.474307212	0.3319988	124.0531597	0.605389019	4.46972654	47	28.4	0.4	0.3
1.022530544	133.4527338	0.943735418	54.44123315	2659.317497	0.471376694	0.332912243	179.6170328	0.730682676	4.988059284	47	28.4	0.4	0.4
1.762074975	344.4746951	0.922849922	1565.347427	2659.317497	0.474307212	0.3319988	1292.802771	0.684643159	15.92482719	47	28.4	0.4	0.4
1.573125367	497.4655307	0.967441994	927.3989349	3441.183747	0.503271237	0.371268757	1154.043728	0.670045017	19.16308306	48	32.2	0.4	0
1.010091032	196.0918199	0.931346515	131.4769041	3441.183747	0.501460345	0.371373221	253.1711768	0.606808821	7.352584203	48	32.2	0.4	0.1
1.122068656	147.7636502	0.951419027	113.2075953	3441.183747	0.503271237	0.371268757	251.6082978	0.577297281	5.336732751	48	32.2	0.4	0.1
0.989469442	138.509941	0.923469873	61.50996121	3441.183747	0.501460345	0.371373221	170.548506	0.495370728	6.993149076	48	32.2	0.4	0.2
0.889339559	100.8214392	0.856370951	21.21219878	3441.183747	0.503271237	0.371268757	95.08705804	0.43657635	5.099861222	48	32.2	0.4	0.2
0.986565599	119.3240687	0.889696958	46.68964533	3441.183747	0.501460345	0.371373221	151.2803326	0.471206179	3.348152145	48	32.2	0.4	0.2
0.876153504	117.7442593	0.937744676	37.63946023	3441.183747	0.503271237	0.371268757	144.5746953	0.601966531	5.305714986	48	32.2	0.4	0.3
1.115078409	141.7096902	0.953994427	63.06973256	3441.183747	0.501460345	0.371373221	174.0714789	0.561212807	5.228225997	48	32.2	0.4	0.3
0.944434307	146.3755903	0.979198426	112.8650305	3441.183747	0.503271237	0.371268757	247.8387387	0.703024419	5.703808249	48	32.2	0.4	0.4
1.379131077	427.3444556	0.921580259	1498.234741	3441.183747	0.501460345	0.371373221	1202.028204	0.732918098	15.64593642	48	32.2	0.4	0.4
1.282208394	327.9926249	0.978742749	1542.171647	3585.286559	0.464804654	0.379656361	1021.278253	0.742025711	17.41976589	49	36.1	0.4	0
0.973336163	159.5057282	0.949944901	117.7715221	3585.286559	0.462907493	0.379813197	238.0591481	0.539022925	7.533011845	49	36.1	0.4	0.1
1.137319248	150.704514	0.926739701	86.74783475	3585.286559	0.464804654	0.379656361	208.638579	0.51594621	7.716442957	49	36.1	0.4	0.1
0.875000466	132.3511135	0.858857183	33.593239	3585.286559	0.462907493	0.379813197	143.2455494	0.487177599	7.912365869	49	36.1	0.4	0.2
0.798219883	107.0937533	0.953776214	22.37263658	3585.286559	0.464804654	0.379656361	95.63009648	0.607241653	3.660506429	49	36.1	0.4	0.2
0.841514579	117.5685311	0.891849484	32.03816864	3585.286559	0.462907493	0.379813197	127.1437362	0.514736224	3.261164194	49	36.1	0.4	0.2
1.025639052	145.3087203	0.95829772	92.3573283	3585.286559	0.464804654	0.379656361	211.3801905	0.500526429	6.103621842	49	36.1	0.4	0.3
0.906712526	143.7678918	0.964848018	53.27838882	3585.286559	0.462907493	0.379813197	168.5434488	0.547033725	6.728772775	49	36.1	0.4	0.3
1.270233958	195.3912285	0.910184084	138.8881421	3585.286559	0.464804654	0.379656361	243.2549792	0.512756608	5.955416683	49	36.1	0.4	0.4
1.770987096	440.5535123	0.935840604	3468.224461	3585.286559	0.462907493	0.379813197	1698.97889	0.612593834	17.99870165	49	36.1	0.4	0.4
1.455342057	312.971214	0.977676833	1389.747419	4520.862624	0.450049076	0.426589657	1031.397602	0.783242882	16.15661503	50	40	0.4	0
1.024833338	117.8122678	0.950484133	41.1206611	4520.862624	0.451077036	0.426009523	150.6191891	0.650982302	5.245756695	50	40	0.4	0.1
1.142548246	138.8692416	0.962821912	110.4407389	4520.862624	0.450049076	0.426589657	208.9168771	0.473425905	6.848828321	50	40	0.4	0.1
1.121609945	147.2862634	0.88158208	66.13555922	4520.862624	0.451077036	0.426009523	184.0814071	0.588692094	6.388199603	50	40	0.4	0.2
0.998992487	122.1156009	0.955121408	45.1879964	4520.862624	0.450049076	0.426589657	157.9773897	0.58780213	4.646622547	50	40	0.4	0.2
1.366452285	184.4318089	0.772640262	154.4644175	4520.862624	0.451077036	0.426009523	269.7061981	0.36338935	6.459750721	50	40	0.4	0.2
1.130740591	151.6192924	0.923843569	94.97575682	4520.862624	0.450049076	0.426589657	204.9124385	0.56210778	5.916347355	50	40	0.4	0.3
1.146316173	180.2204816	0.981093379	124.3000749	4520.862624	0.451077036	0.426009523	272.1994889	0.721121758	4.768419396	50	40	0.4	0.3
1.296655273	189.6126501	0.924588058	172.4280355	4520.862624	0.450049076	0.426589657	310.112349	0.609780203	6.651630973	50	40	0.4	0.4
1.953336545	467.3726684	0.803999264	4132.696741	4520.862624	0.451077036	0.426009523	1631.689676	0.733813848	16.54028676	50	40	0.4	0.4
1.696598647	318.3191404	0.913568169	719.4436746	1828.350483	0.524811192	0.417314015	710.4660676	0.770241413	14.21150197	51	5	0.5	0
1.430960548	156.2891481	0.942267143	54.83793095	1828.350483	0.526235816	0.416897551	201.0044668	0.699906233	8.716032714	51	5	0.5	0.1
1.03036926	135.3334174	0.89993795	27.5332447	1828.350483	0.524811192	0.417314015	119.6330984	0.509187538	6.633599736	51	5	0.5	0.1
1.197599425	151.9459493	0.943588423	43.39501902	1828.350483	0.526235816	0.416897551	136.533943	0.618533773	4.157611864	51	5	0.5	0.2
1.275568932	147.534022	0.873473155	43.5130213	1828.350483	0.524811192	0.417314015	155.2531859	0.514959283	5.082207347	51	5	0.5	0.2
0.978823483	93.19792575	0.963944323	11.96909985	1828.350483	0.526235816	0.416897551	74.06953499	0.506988546	4.107457406	51	5	0.5	0.2
0.968190132	113.4633733	0.895124739	17.90793128	1828.350483	0.524811192	0.417314015	101.0583298	0.616128021	4.653727203	51	5	0.5	0.3
1.152951986	129.6001174	0.925046901	45.0907109	1828.350483	0.526235816	0.416897551	149.091795	0.588805883	5.333058278	51	5	0.5	0.3
1.385085671	156.3054228	0.93138567	56.48756515	1828.350483	0.524811192	0.417314015	181.7752604	0.704317547	6.530752351	51	5	0.5	0.4
1.135943554	239.9623722	0.985531554	149.1491546	1828.350483	0.526235816	0.416897551	304.2982243	0.717738392	8.576089631	51	5	0.5	0.4
1.859645042	361.9576197	0.864668674	1283.228553	1898.599009	0.496042719	0.387889763	832.4113467	0.522168292	19.87855398	52	8.9	0.5	0
1.318715172	151.3185647	0.940382018	38.98838177	1898.599009	0.493990592	0.388528884	139.7361623	0.638281195	3.453352315	52	8.9	0.5	0.1
1.282376316	142.6683133	0.902990996	40.19764617	1898.599009	0.496042719	0.387889763	148.3748299	0.58460022	5.415366629	52	8.9	0.5	0.1
1.146652822	162.4509249	0.877673486	38.34747596	1898.599009	0.493990592	0.388528884	133.9929057	0.577325789	6.030680972	52	8.9	0.5	0.2
1.005415288	94.42553713	0.925544069	13.11984356	1898.599009	0.496042719	0.387889763	80.5147112	0.523348655	3.672246493	52	8.9	0.5	0.2
1.353303722	107.7329931	0.878135686	19.58284537	1898.599009	0.493990592	0.388528884	102.8740931	0.533916378	4.135536929	52	8.9	0.5	0.2
1.321524399	144.5900844	0.883587848	24.82099089	1898.599009	0.496042719	0.387889763	114.6692008	0.471154973	6.15021161	52	8.9	0.5	0.3
1.226558693	142.7163694	0.911317648	53.95673842	1898.599009	0.493990592	0.388528884	178.9747547	0.687301657	5.563573673	52	8.9	0.5	0.3
1.154930294	119.9769688	0.918544255	30.11933974	1898.599009	0.496042719	0.387889763	150.1010746	0.616472701	5.789336064	52	8.9	0.5	0.4
1.581126157	333.7179612	0.968695169	436.0700282	1898.599009	0.493990592	0.388528884	518.6915428	0.746946627	10.87418665	52	8.9	0.5	0.4
1.612254792	315.8882581	0.968137297	942.6027311	2767.819619	0.441601035	0.408971733	777.1759	0.73109945	14.50612155	53	12.8	0.5	0
1.058903618	149.6553184	0.945208375	42.28684367	2767.819619	0.436204998	0.408764084	150.132584	0.677884598	6.748937382	53	12.8	0.5	0.1
0.851606899	111.2337437	0.949044354	14.50787458	2767.819619	0.441601035	0.408971733	88.67940119	0.584565895	4.721412135	53	12.8	0.5	0.1
0.986090208	132.9545469	0.936615212	32.94755457	2767.819619	0.436204998	0.408764084	137.5278939	0.542319497	5.079615428	53	12.8	0.5	0.2
1.096154482	160.7760759	0.976813778	39.76267164	2767.819619	0.441601035	0.408971733	135.3192488	0.682887776	4.866132693	53	12.8	0.5	0.2
0.984617816	99.56688749	0.877923809	24.18868007	2767.819619	0.436204998	0.408764084	111.1089012	0.494801795	6.349157395	53	12.8	0.5	0.2
0.973796731	109.480029	0.922826902	34.71236038	2767.819619	0.441601035	0.408971733	122.1001843	0.435403365	5.78665146	53	12.8	0.5	0.3
0.981430975	98.88099903	0.919822213	12.55363876	2767.819619	0.436204998	0.408764084	82.48590955	0.499397487	4.081465495	53	12.8	0.5	0.3
1.139739487	171.1008865	0.930508453	81.60904201	2767.819619	0.441601035	0.408971733	198.7572734	0.505016365	5.725006736	53	12.8	0.5	0.4
1.858737422	376.7632499	0.957501565	2021.71658	2767.819619	0.436204998	0.408764084	1355.754747	0.719050708	12.51493025	53	12.8	0.5	0.4
1.569598766	488.4419389	0.956366156	2222.522872	2903.870609	0.466468829	0.372369273	1565.052606	0.822270343	15.24167241	54	16.6	0.5	0
1.032999169	150.6939547	0.913854387	67.11943486	2903.870609	0.46695899	0.372538302	186.5153755	0.60745812	6.080870443	54	16.6	0.5	0.1
0.936851069	124.7088241	0.884856386	38.088912	2903.870609	0.466468829	0.372369273	128.1500698	0.633779303	4.4887008	54	16.6	0.5	0.1
0.965239634	157.7850173	0.869686857	58.74582187	2903.870609	0.46695899	0.372538302	179.0716217	0.508921673	6.96842306	54	16.6	0.5	0.2
1.016640681	122.7857228	0.822323801	28.47923418	2903.870609	0.466468829	0.372369273	113.280633	0.484273305	5.183215902	54	16.6	0.5	0.2
0.971016486	153.8428419	0.898460842	48.42642602	2903.870609	0.46695899	0.372538302	165.1773414	0.48816927	7.066684653	54	16.6	0.5	0.2
0.952430857	143.9272779	0.898956874	51.76164773	2903.870609	0.466468829	0.372369273	149.6655201	0.53443587	4.934627231	54	16.6	0.5	0.3
0.943702992	170.6882269	0.805575722	65.60425329	2903.870609	0.46695899	0.372538302	174.928265	0.434948751	5.691042217	54	16.6	0.5	0.3
0.880145068	177.2622447	0.848761138	44.63429554	2903.870609	0.466468829	0.372369273	161.6844087	0.490099037	5.26733404	54	16.6	0.5	0.4
1.66657056	487.0902769	0.945058489	1456.144595	2903.870609	0.46695899	0.372538302	1364.199921	0.691655757	18.09147251	54	16.6	0.5	0.4
1.709787796	371.6229404	0.975757427	965.2737571	2444.105795	0.471515262	0.385389879	877.0139826	0.656224856	14.63540873	55	20.5	0.5	0
1.079689551	142.6164115	0.942182131	78.1806353	2444.105795	0.470931349	0.383986834	187.3828368	0.498738382	5.11070884	55	20.5	0.5	0.1
1.031999574	183.8981337	0.845751485	55.79989898	2444.105795	0.471515262	0.385389879	192.2432334	0.581694782	7.381581151	55	20.5	0.5	0.1
0.983878939	110.4408549	0.935903112	33.32962344	2444.105795	0.470931349	0.383986834	129.1725316	0.538552719	5.014081521	55	20.5	0.5	0.2
1.113206551	145.2878959	0.955156432	53.8134996	2444.105795	0.471515262	0.385389879	137.8562599	0.446273176	4.6527262	55	20.5	0.5	0.2
0.989375139	120.5308993	0.849016406	28.56951522	2444.105795	0.470931349	0.383986834	120.5596101	0.507365114	5.158488818	55	20.5	0.5	0.2
1.074900712	121.3962484	0.864520766	56.20265871	2444.105795	0.471515262	0.385389879	174.412681	0.499202038	5.21875968	55	20.5	0.5	0.3
0.936732912	131.9819904	0.890912544	42.02771434	2444.105795	0.470931349	0.383986834	151.192823	0.586182807	3.914420102	55	20.5	0.5	0.3
1.408358252	158.9377428	0.919652635	86.59691216	2444.105795	0.471515262	0.385389879	254.1294384	0.686822996	7.412275942	55	20.5	0.5	0.4
1.725669361	395.59069	0.90171189	954.0367057	2444.105795	0.470931349	0.383986834	1079.878495	0.647627601	11.87857502	55	20.5	0.5	0.4
1.318922359	391.3848822	0.984396817	271.7125611	2547.524475	0.496731156	0.436432586	428.7997544	0.769054407	12.04582907	56	24.5	0.5	0
1.045456897	119.2984092	0.924720559	35.6190339	2547.524475	0.494769649	0.435049373	121.7832892	0.433414977	3.101616312	56	24.5	0.5	0.1
1.487862095	162.1992623	0.866338407	87.28282401	2547.524475	0.496731156	0.436432586	223.2587546	0.49913384	4.737545763	56	24.5	0.5	0.1
1.070264932	119.2073066	0.934706804	39.33534225	2547.524475	0.494769649	0.435049373	146.8783697	0.680789886	3.77288554	56	24.5	0.5	0.2
1.134803587	158.0564068	0.802397893	47.39899566	2547.524475	0.496731156	0.436432586	145.0900459	0.428993414	4.807481995	56	24.5	0.5	0.2
1.205962663	115.9476993	0.927881717	31.65059712	2547.524475	0.494769649	0.435049373	126.6379568	0.525773641	4.121712042	56	24.5	0.5	0.2
1.019475506	103.8004835	0.919485915	25.37726263	2547.524475	0.496731156	0.436432586	111.1612697	0.480980704	3.16547682	56	24.5	0.5	0.3
1.109443614	118.5757172	0.89571473	38.98366705	2547.524475	0.494769649	0.435049373	157.506088	0.583363342	6.316384863	56	24.5	0.5	0.3
1.168870261	130.737494	0.907607087	42.34674995	2547.524475	0.496731156	0.436432586	144.3459167	0.563015156	4.917682416	56	24.5	0.5	0.4
1.713564783	324.3588945	0.948894877	485.5126801	2547.524475	0.494769649	0.435049373	774.361013	0.606396535	11.15380697	56	24.5	0.5	0.4
1.919906154	392.7551944	0.810780131	2495.366531	2369.067005	0.486497199	0.408196786	1369.144769	0.604236537	19.03355799	57	28.4	0.5	0
1.175997889	141.405853	0.919836345	51.8329325	2369.067005	0.490786444	0.408468324	154.6929686	0.496075269	6.562335883	57	28.4	0.5	0.1
1.098724582	133.8247004	0.924456038	61.05690909	2369.067005	0.486497199	0.408196786	171.9524513	0.583763965	4.946612104	57	28.4	0.5	0.1
1.003271031	107.1478527	0.942516313	25.65268539	2369.067005	0.490786444	0.408468324	106.3287156	0.507083889	4.571178408	57	28.4	0.5	0.2
